Gene name	UniProtKB Gene Name symbol	UniProtKB/Swiss-Prot ID
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
MUTYH	MUTYH	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	Q13510
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
ASAH1	ASAH1	
